ipa_funding,ma_premium,ma_risk_score,mbr_with_rx_rebates,partd_premium,pcp_cap,pcp_ffs,plan_premium,prof,reinsurance,risk_score_partd,rx,rx_rebates,rx_with_rebates,rx_without_rebates,spec_cap
18859.04,21213.35,27.69,373.91,273.78,770.93,0.0,20697.9,0.0,8.77,0.0,5053.44,0.0,5356.21,4902.29,627.64
6857.99,8420.42,7.45,218.95,231.43,654.21,0.0,9165.64,0.0,8.41,0.0,1.34,0.0,1.41,1.41,707.88
4256.11,5058.45,4.31,348.77,98.51,747.07,0.0,5561.8,0.0,8.92,0.0,106.73,0.0,103.48,101.88,659.3
7056.37,7701.84,7.72,263.63,126.51,718.69,0.0,7439.92,0.0,9.12,0.0,0.0,0.0,0.0,0.0,623.44
8006.43,9291.61,10.33,257.94,255.14,643.38,0.0,9558.24,0.0,8.92,0.0,608.44,0.0,544.15,581.45,647.54
3886.55,5364.85,4.8,324.6,108.81,764.19,0.0,4767.59,0.0,7.93,0.0,0.0,0.0,0.0,0.0,597.78
11464.78,14428.11,16.45,181.63,195.68,763.36,0.0,12841.31,0.0,9.58,0.0,411.84,0.0,392.8,342.45,675.67
7335.14,7513.19,9.06,346.91,161.65,776.91,0.0,7507.3,0.0,9.66,0.0,786.92,0.0,754.56,759.9,695.81
11301.67,14787.39,15.31,1116.46,256.4,771.78,0.0,15325.5,0.0,8.85,0.0,10124.01,0.0,10038.61,10863.29,648.18
7996.92,9651.8,8.61,1016.92,260.82,752.69,0.0,10329.25,1964.72,9.49,0.0,5267.03,0.0,4877.08,4691.51,702.55
11134.57,12784.9,16.02,203.98,207.08,663.51,0.0,15223.93,0.0,8.54,0.0,290.51,0.0,271.34,240.37,695.07
39529.46,49128.87,51.93,170.37,1031.17,744.68,0.0,51341.54,0.0,8.11,0.0,4289.79,0.0,4565.74,4534.8,647.54
13358.23,14715.81,17.14,191.35,355.99,773.48,0.0,14918.66,0.0,8.03,0.0,784.66,0.0,761.7,681.26,633.72
9555.69,10447.97,11.86,179.42,213.87,745.47,0.0,11929.3,0.0,8.71,0.0,114.04,0.0,105.27,111.97,659.97
8396.34,10986.78,11.59,216.98,278.19,707.07,0.0,10023.53,0.0,8.15,0.0,414.86,0.0,377.7,457.59,604.41
27573.7,28927.74,39.55,55.63,337.97,765.86,0.0,28236.3,0.0,8.52,0.0,0.0,0.0,0.0,0.0,721.16
6877.54,7807.25,8.9,304.3,66.37,775.19,0.0,7984.03,0.0,9.62,0.0,0.0,0.0,0.0,0.0,650.77
7827.83,10947.24,11.65,167.95,119.25,642.2,0.0,10355.31,0.0,8.01,0.0,102.93,0.0,92.92,102.93,596.68
6903.62,8559.53,10.52,261.45,37.74,742.31,0.0,7703.04,0.0,8.87,0.0,0.0,0.0,0.0,0.0,594.51
2772.9,3095.63,1.64,755.35,65.68,638.1,0.0,3458.78,0.0,8.55,0.0,0.0,0.0,0.0,0.0,617.55
5509.69,6583.99,7.81,312.03,114.61,742.31,0.0,6374.91,0.0,8.25,0.0,0.0,0.0,0.0,0.0,636.81
5574.12,7101.58,7.84,223.21,67.58,654.82,0.0,7165.42,0.0,7.95,0.0,0.0,0.0,0.0,0.0,639.31
8874.45,11510.33,10.34,954.54,249.9,649.35,0.0,10300.96,2402.67,8.33,0.0,4571.12,0.0,4041.57,4275.34,616.97
4272.13,4979.21,2.96,845.88,77.03,745.47,0.0,4527.09,2068.02,8.74,0.0,0.0,0.0,0.0,0.0,671.5
12889.18,15253.97,19.81,167.6,324.04,719.42,0.0,17716.09,0.0,8.66,0.0,691.23,0.0,796.95,713.75,606.66
6542.6,7914.27,9.01,255.68,161.44,743.89,0.0,8074.43,0.0,8.43,0.0,322.08,0.0,294.34,300.53,658.64
23971.02,26794.22,42.41,105.53,557.72,660.38,0.0,27687.13,0.0,9.58,0.0,1046.66,0.0,955.47,1050.0,714.85
6235.65,8320.46,8.7,269.17,68.95,638.69,0.0,7951.44,0.0,8.37,0.0,0.0,0.0,0.0,0.0,690.67
8386.03,9621.94,9.51,347.08,256.74,655.43,0.0,9807.86,0.0,8.67,0.0,391.11,0.0,382.03,424.18,664.67
7430.5,7920.02,8.22,805.55,191.64,636.94,0.0,8536.93,0.0,8.65,0.0,3801.86,0.0,3566.38,3305.51,650.77
13776.31,16421.09,21.69,116.34,206.37,684.26,0.0,17401.55,0.0,8.21,0.0,222.29,0.0,208.53,227.97,714.85
40384.28,44300.31,52.65,58.03,1253.0,695.13,0.0,44396.72,0.0,9.22,0.0,652.72,0.0,550.32,637.46,644.35
6399.22,7297.64,7.57,345.31,116.13,694.44,0.0,6958.23,0.0,8.97,0.0,459.11,0.0,474.15,417.64,650.12
5876.25,6488.84,7.35,239.28,126.15,649.95,0.0,5995.26,0.0,8.06,0.0,0.0,0.0,0.0,0.0,689.94
11463.67,13741.55,18.63,191.07,187.11,726.14,0.0,13737.36,0.0,9.55,0.0,634.2,0.0,654.25,665.43,633.11
11927.72,13088.6,12.62,131.99,284.16,681.6,0.0,13180.28,0.0,8.59,0.0,0.0,0.0,0.0,0.0,652.72
10722.56,12704.18,14.4,140.51,193.24,655.43,0.0,14667.55,0.0,9.35,0.0,211.86,0.0,231.78,220.35,635.57
16656.18,19251.61,27.54,156.89,301.37,776.05,0.0,22286.55,0.0,8.31,0.0,1346.84,0.0,1254.09,1254.09,594.51
27672.93,31459.16,40.91,221.15,433.43,750.27,0.0,34289.99,0.0,8.55,0.0,5316.88,0.0,4783.69,5333.54,696.56
13243.3,15950.82,19.71,118.6,219.98,659.13,0.0,15829.28,0.0,8.93,0.0,0.0,0.0,0.0,0.0,678.47
11463.75,13790.37,15.33,215.28,207.14,756.76,0.0,13220.43,471.76,8.78,0.0,796.26,0.0,808.84,881.97,636.19
5979.66,7036.93,8.3,210.52,91.75,755.12,0.0,6757.79,0.0,8.84,0.0,0.0,0.0,0.0,0.0,694.34
4973.81,6148.4,4.18,309.36,53.21,729.93,0.0,6057.04,0.0,8.56,0.0,0.0,0.0,0.0,0.0,595.05
3813.81,4646.35,3.84,404.97,77.71,653.59,0.0,4548.99,0.0,8.44,0.0,0.0,0.0,0.0,0.0,602.18
29774.89,33081.12,42.51,91.66,474.23,640.44,0.0,32999.44,725.66,9.5,0.0,492.91,0.0,495.35,480.15,593.97
7122.64,7933.16,8.9,231.66,180.41,643.97,0.0,7626.57,0.0,9.04,0.0,0.0,0.0,0.0,0.0,595.6
3171.62,3581.98,2.64,663.83,80.11,693.07,0.0,4196.18,0.0,9.42,0.0,379.3,0.0,334.14,365.47,608.35
31804.75,34203.72,55.25,54.17,360.41,645.76,0.0,33959.42,0.0,9.09,0.0,0.0,0.0,0.0,0.0,700.29
12163.28,16275.55,21.13,115.35,206.56,686.95,0.0,15900.32,0.0,9.28,0.0,0.0,0.0,0.0,0.0,670.12
6807.92,9687.2,9.5,216.21,86.11,658.51,0.0,8592.05,0.0,7.93,0.0,283.6,0.0,267.3,295.11,701.04
8072.16,9547.99,11.7,212.51,147.45,743.1,0.0,10753.73,0.0,8.96,0.0,185.06,0.0,216.17,209.01,717.99
19722.61,22934.87,28.81,283.91,432.15,720.91,0.0,23020.2,0.0,9.05,0.0,5145.51,0.0,4743.36,4797.57,663.99
13342.08,16311.01,20.55,107.68,131.1,715.75,0.0,16177.85,0.0,8.4,0.0,0.0,0.0,0.0,0.0,639.93
17783.27,19603.02,23.18,133.45,493.63,646.35,0.0,22834.12,407.43,8.39,0.0,138.04,0.0,132.96,135.45,657.31
7220.49,8469.84,8.7,287.47,166.6,679.61,0.0,8662.67,0.0,9.57,0.0,297.33,0.0,325.83,304.62,593.97
10294.32,13456.88,16.2,316.14,169.71,705.65,0.0,13268.82,0.0,8.25,0.0,1264.92,0.0,1341.22,1224.59,704.06
9642.84,11924.97,14.47,178.94,156.05,767.54,0.0,10051.24,0.0,9.28,0.0,332.54,0.0,327.38,359.49,714.85
4544.42,5451.78,5.53,352.13,139.48,636.94,0.0,5881.39,0.0,8.61,0.0,0.0,0.0,0.0,0.0,601.63
8823.02,10808.25,10.02,1333.35,407.53,737.62,0.0,9436.75,0.0,8.85,0.0,9851.98,0.0,9422.38,9037.08,608.92
9425.73,10059.48,12.37,193.4,133.71,743.1,0.0,10549.85,0.0,9.44,0.0,1.46,0.0,1.45,1.35,644.35
4871.09,5611.63,3.4,333.07,164.48,776.05,0.0,5657.17,0.0,7.91,0.0,128.78,0.0,138.29,122.38,630.06
9949.04,12231.52,14.59,365.03,253.7,690.34,0.0,11594.41,0.0,8.23,0.0,2194.43,0.0,1928.99,2103.83,680.59
7609.23,7937.08,10.69,221.6,81.05,683.59,0.0,8393.43,0.0,9.16,0.0,0.0,0.0,0.0,0.0,597.78
8183.79,10641.06,11.58,196.41,115.3,656.04,0.0,10407.36,0.0,9.52,0.0,1.57,0.0,1.37,1.33,603.3
11165.49,13277.38,18.45,169.43,161.57,743.1,0.0,13991.85,0.0,9.21,0.0,165.14,0.0,186.0,155.79,608.35
4544.46,5690.73,5.27,2680.04,251.75,717.95,0.0,5647.13,0.0,9.07,0.0,9709.99,0.0,10054.12,11130.97,700.29
4793.1,5657.59,4.02,295.33,187.65,725.39,0.0,5270.53,0.0,9.41,0.0,0.0,0.0,0.0,0.0,701.04
9822.98,11779.92,14.5,173.41,87.86,667.3,0.0,12792.95,0.0,8.48,0.0,80.16,0.0,67.48,70.42,667.39
10773.8,12722.72,17.19,171.72,199.47,767.54,0.0,13045.2,0.0,9.27,0.0,317.16,0.0,282.62,300.25,607.79
4922.0,5797.22,4.19,280.4,119.14,687.62,0.0,5718.59,0.0,8.1,0.0,163.2,0.0,157.88,163.99,670.12
23617.51,29272.76,44.74,100.81,295.14,688.3,0.0,29351.66,0.0,9.26,0.0,692.79,0.0,599.91,614.0,705.58
17428.88,17882.66,23.23,90.05,181.02,677.64,0.0,17113.87,0.0,9.61,0.0,130.29,0.0,127.06,133.7,697.3
17006.86,20848.44,27.08,106.03,480.1,642.2,0.0,20079.4,0.0,8.51,0.0,351.19,0.0,409.07,378.12,723.55
4702.41,5291.44,4.46,407.23,91.81,666.03,0.0,5524.45,0.0,9.39,0.0,156.38,0.0,138.56,136.48,701.79
6133.36,7368.7,8.31,311.16,161.1,664.14,0.0,7974.25,0.0,9.23,0.0,150.1,0.0,149.02,136.98,695.07
5192.91,6686.3,5.72,317.4,151.16,703.52,0.0,6295.12,0.0,9.05,0.0,69.15,0.0,69.61,72.08,633.11
4816.03,5793.93,5.04,393.18,88.07,682.26,0.0,5579.64,0.0,9.52,0.0,0.0,0.0,0.0,0.0,700.29
6191.43,7868.39,9.76,200.47,110.34,636.94,0.0,7295.74,0.0,9.49,0.0,0.0,0.0,0.0,0.0,636.81
5791.64,6691.37,8.15,251.13,283.59,710.66,0.0,7200.49,0.0,8.86,0.0,0.0,0.0,0.0,0.0,639.93
5213.48,6598.6,4.36,339.88,72.73,737.62,0.0,6206.52,0.0,8.06,0.0,311.54,0.0,308.28,296.16,609.49
4287.26,5395.85,5.11,388.9,58.93,736.07,0.0,5600.81,0.0,9.3,0.0,0.0,0.0,0.0,0.0,625.83
11270.86,12865.87,15.36,283.78,77.71,723.89,0.0,12475.87,934.16,8.47,0.0,346.19,0.0,352.41,368.81,650.12
6093.55,7128.51,5.43,387.84,157.44,729.17,0.0,6763.18,0.0,8.91,0.0,367.44,0.0,371.02,333.45,615.23
10542.35,13377.38,13.73,171.07,179.39,732.22,0.0,13299.89,0.0,9.12,0.0,239.6,0.0,212.53,224.06,627.03
4977.04,5177.35,4.91,278.68,51.39,712.83,0.0,5238.41,0.0,8.04,0.0,0.0,0.0,0.0,0.0,630.06
15442.97,18805.19,19.99,116.15,536.15,636.36,0.0,19001.95,0.0,8.94,0.0,362.33,0.0,362.33,319.54,638.06
10469.22,12316.86,15.54,163.39,259.74,735.29,0.0,10896.74,0.0,9.36,0.0,33.09,0.0,36.59,34.67,648.83
8824.14,11078.83,13.89,189.48,176.89,713.56,0.0,9897.54,343.9,8.95,0.0,0.0,0.0,0.0,0.0,641.82
18469.98,22191.95,34.23,754.65,472.12,693.76,0.0,26270.84,0.0,9.19,0.0,14054.59,0.0,14272.83,13244.52,707.11
2434.32,2936.85,1.28,651.78,73.01,685.6,0.0,3093.26,0.0,8.22,0.0,0.0,0.0,0.0,0.0,674.97
10202.36,10956.43,11.96,707.63,296.2,689.66,0.0,11595.27,0.0,9.01,0.0,4582.71,0.0,5111.49,5165.18,596.68
2560.53,3337.49,2.56,561.47,51.09,716.48,0.0,3516.97,0.0,8.27,0.0,0.0,0.0,0.0,0.0,703.3
13395.97,15072.27,17.81,141.7,173.17,741.53,0.0,14465.17,0.0,9.61,0.0,139.45,0.0,146.28,132.36,664.67
5582.54,6202.01,6.21,339.07,114.61,736.07,0.0,6985.56,0.0,9.28,0.0,196.32,0.0,196.69,231.48,648.83
6115.77,7361.89,8.91,296.81,190.21,747.07,0.0,7294.36,0.0,8.12,0.0,418.57,0.0,358.27,390.18,627.64
5838.73,7512.37,7.75,207.7,124.97,689.66,0.0,7982.82,0.0,9.12,0.0,0.0,0.0,0.0,0.0,639.31
13612.99,15636.18,20.9,112.23,249.91,658.51,0.0,16036.81,0.0,9.41,0.0,296.72,0.0,318.54,310.3,625.23
8926.48,10678.56,8.37,277.71,207.12,757.58,0.0,9673.08,0.0,8.25,0.0,101.85,0.0,88.73,93.01,614.65
6879.09,7711.97,5.88,1640.35,367.96,703.52,0.0,8387.16,0.0,7.92,0.0,7187.46,0.0,7406.34,8285.33,628.85
8630.32,8883.42,10.78,249.75,138.2,667.94,0.0,9400.0,0.0,9.38,0.0,456.97,0.0,508.19,449.85,623.44
18719.43,22584.62,22.82,333.68,407.65,739.96,0.0,22002.95,1847.61,8.5,0.0,2724.98,0.0,2960.17,2739.99,685.59
11161.55,14475.11,18.27,143.6,238.07,765.03,0.0,13634.77,0.0,9.25,0.0,140.01,0.0,152.11,152.11,694.34
3226.07,3361.7,3.08,592.17,51.15,697.21,0.0,3426.14,0.0,9.6,0.0,0.0,0.0,0.0,0.0,704.06
26704.92,33023.03,41.6,177.89,328.91,773.48,0.0,33244.5,0.0,8.12,0.0,3415.74,0.0,2949.81,3266.3,688.48
10774.33,12570.77,16.16,181.07,224.78,728.41,0.0,13620.67,0.0,9.33,0.0,458.37,0.0,518.77,472.23,722.75
5252.59,6649.28,7.43,341.6,160.52,672.43,0.0,7033.05,0.0,9.04,0.0,258.1,0.0,243.98,244.43,609.49
11599.21,14377.08,15.47,118.23,366.11,717.21,0.0,13077.17,0.0,8.44,0.0,0.0,0.0,0.0,0.0,712.51
13388.8,14465.77,19.57,123.57,170.66,642.79,0.0,14967.52,0.0,8.25,0.0,0.0,0.0,0.0,0.0,603.85
10486.23,11376.2,16.82,153.47,195.11,700.0,0.0,13412.36,0.0,8.86,0.0,0.0,0.0,0.0,0.0,693.6
7764.7,8380.08,10.21,220.9,65.48,667.3,0.0,7941.52,235.53,8.62,0.0,0.0,0.0,0.0,0.0,602.18
5970.48,7079.07,7.27,258.81,314.38,664.77,0.0,7465.22,0.0,9.48,0.0,0.0,0.0,0.0,0.0,729.25
6364.46,7173.54,10.24,263.76,146.59,743.89,0.0,7347.99,0.0,8.45,0.0,90.56,0.0,83.35,85.15,710.34
10619.64,10909.35,15.4,214.87,166.8,669.22,0.0,12467.87,0.0,8.16,0.0,139.56,0.0,153.36,143.97,849.58
7884.32,9116.63,11.56,269.06,279.07,734.52,0.0,9836.94,0.0,9.25,0.0,612.98,0.0,626.59,681.61,764.11
14505.09,16345.78,22.56,447.9,346.82,678.29,0.0,17498.37,238.68,9.08,0.0,4302.46,0.0,4761.99,4393.91,755.83
13927.71,14122.65,17.32,207.95,456.37,694.44,0.0,14501.96,347.59,8.0,0.0,1.33,0.0,1.33,1.53,797.47
12206.07,13482.05,19.27,210.59,194.73,662.88,0.0,15167.35,0.0,9.57,0.0,561.06,0.0,590.28,533.06,847.7
16878.68,20318.36,24.77,552.36,509.53,666.03,0.0,20527.48,0.0,9.03,0.0,7379.08,0.0,7976.14,7322.86,813.54
22605.42,23633.53,27.03,175.01,555.23,696.52,0.0,25054.5,0.0,8.33,0.0,1813.17,0.0,1617.29,1636.76,782.03
3870.41,5305.07,3.81,423.03,117.65,705.65,0.0,4705.93,0.0,8.95,0.0,0.0,0.0,0.0,0.0,709.03
6351.8,7529.82,6.91,1491.11,243.24,664.77,0.0,8226.46,0.0,8.74,0.0,7643.93,0.0,7693.51,6915.94,779.64
8893.09,10326.62,15.51,202.11,123.12,755.12,0.0,9571.2,0.0,7.97,0.0,0.0,0.0,0.0,0.0,707.07
20618.36,23054.08,23.77,1027.19,647.09,751.07,0.0,22764.55,0.0,8.1,0.0,16755.57,0.0,17226.82,16521.23,721.02
40919.97,51823.47,47.79,240.11,670.29,695.13,0.0,52675.79,0.0,8.96,0.0,7441.27,0.0,8187.81,7160.47,760.33
5342.66,6494.27,7.79,303.46,242.14,763.36,0.0,7029.21,0.0,8.73,0.0,0.0,0.0,0.0,0.0,794.17
4385.52,5087.75,5.72,419.4,134.24,745.47,0.0,4967.24,0.0,9.1,0.0,39.65,0.0,42.45,43.25,796.65
7648.52,8278.04,12.7,266.27,110.64,674.37,0.0,8943.05,0.0,9.6,0.0,235.01,0.0,255.63,218.88,699.97
17881.97,22737.72,29.67,94.94,369.15,664.14,0.0,21619.75,0.0,8.5,0.0,0.0,0.0,0.0,0.0,801.64
14788.71,16202.47,21.8,169.08,273.29,709.22,0.0,17304.54,0.0,9.24,0.0,384.89,0.0,384.89,396.14,808.4
4085.59,4602.34,3.66,355.58,150.0,741.53,0.0,5062.09,0.0,8.67,0.0,0.0,0.0,0.0,0.0,837.52
2935.4,2935.97,2.08,686.76,177.43,697.21,0.0,3491.78,0.0,8.18,0.0,0.0,0.0,0.0,0.0,823.14
15744.01,18921.08,24.66,218.12,226.75,645.76,0.0,18086.97,0.0,8.56,0.0,1534.84,0.0,1534.84,1488.28,843.97
5062.28,5438.71,6.33,476.03,91.89,699.3,0.0,5447.65,486.71,9.28,0.0,74.42,0.0,77.97,77.51,725.8
4406.04,5318.67,6.17,355.95,170.83,683.59,0.0,5786.82,0.0,9.2,0.0,132.94,0.0,133.82,131.46,776.49
3916.27,4189.4,4.83,252.64,70.56,0.0,0.0,4510.8,0.0,7.94,0.0,0.0,0.0,0.0,0.0,789.27
11301.98,13203.48,15.97,234.32,515.27,675.02,0.0,13405.65,0.0,9.54,0.0,81.06,0.0,73.91,79.55,805.01
3484.58,3811.26,2.87,459.23,62.93,718.69,0.0,3830.81,0.0,8.5,0.0,0.0,0.0,0.0,0.0,810.11
16485.48,15882.8,19.51,247.77,226.8,680.27,0.0,16631.91,0.0,9.59,0.0,1989.2,0.0,2039.87,2013.11,834.79
7966.49,9693.02,12.28,287.87,220.25,674.37,0.0,9993.98,0.0,7.97,0.0,215.87,0.0,219.49,255.91,714.31
8533.16,8615.34,9.48,273.14,278.7,646.95,0.0,10050.06,0.0,9.33,0.0,73.67,0.0,65.08,62.1,822.26
12827.6,14904.4,14.79,128.91,505.19,768.39,0.0,14163.31,0.0,8.3,0.0,0.0,0.0,0.0,0.0,828.48
2981.45,3474.14,2.64,771.88,95.89,722.39,0.0,3085.48,0.0,8.24,0.0,382.72,0.0,394.23,407.31,819.63
4193.71,4895.63,6.29,404.95,138.94,755.12,0.0,5391.66,0.0,8.09,0.0,0.0,0.0,0.0,0.0,710.34
11222.19,12978.36,18.99,136.7,153.1,682.26,0.0,14055.19,0.0,7.96,0.0,0.0,0.0,0.0,0.0,790.08
3501.46,4763.18,3.44,498.22,178.84,678.95,0.0,4691.85,0.0,9.62,0.0,101.13,0.0,99.18,113.93,839.35
5836.37,5903.23,8.89,682.56,125.41,732.98,0.0,7215.71,1154.92,9.65,0.0,535.82,0.0,540.18,590.0,755.83
23534.71,28609.17,40.69,408.58,323.86,717.95,0.0,28098.52,0.0,9.13,0.0,8730.86,0.0,8970.71,8960.87,837.52
7042.58,7501.11,7.71,509.7,317.65,712.11,0.0,7562.45,1308.49,9.26,0.0,218.82,0.0,205.9,212.89,698.06
6701.96,7575.48,7.54,370.67,186.38,641.61,0.0,7808.67,0.0,9.41,0.0,486.11,0.0,489.11,508.98,780.44
13311.32,16295.06,21.6,182.14,407.2,673.72,0.0,18063.11,0.0,8.18,0.0,648.04,0.0,756.16,779.35,804.16
14449.33,18384.46,19.91,1121.21,411.79,681.6,0.0,15776.14,0.0,9.59,0.0,16292.52,0.0,13984.8,15924.62,708.37
16534.87,17142.07,22.78,201.57,486.93,640.44,0.0,17538.79,719.01,9.12,0.0,239.04,0.0,233.78,240.93,805.01
6688.32,9275.55,10.82,221.71,86.71,665.4,0.0,9151.73,0.0,9.09,0.0,0.0,0.0,0.0,0.0,813.54
4310.74,4551.32,4.05,620.02,164.23,641.61,0.0,4802.05,0.0,8.76,0.0,148.69,0.0,145.46,153.65,836.61
3837.54,4943.89,4.99,510.15,102.87,691.02,0.0,4531.68,0.0,9.63,0.0,283.3,0.0,269.11,281.55,794.99
10353.79,11768.83,13.15,155.98,386.41,718.69,0.0,11182.87,0.0,9.3,0.0,0.0,0.0,0.0,0.0,741.94
3534.16,4153.09,2.53,535.99,66.04,642.2,0.0,3837.99,0.0,9.48,0.0,0.0,0.0,0.0,0.0,764.11
19759.27,21863.11,27.72,2943.09,965.85,664.14,0.0,24547.2,747.79,8.61,0.0,56355.68,0.0,56046.71,50910.96,736.95
5995.07,7086.64,10.32,431.49,197.02,636.94,0.0,8135.24,0.0,9.41,0.0,1054.89,0.0,1096.96,1043.88,739.8
31255.72,31959.07,41.59,112.44,1796.36,737.62,0.0,35995.68,1018.46,8.41,0.0,337.0,0.0,316.68,331.86,730.64
14355.03,14834.67,18.2,114.79,755.01,743.89,0.0,17143.9,0.0,9.07,0.0,133.43,0.0,127.06,133.17,794.99
11257.27,13375.42,14.47,229.71,237.01,688.3,0.0,12738.45,0.0,8.17,0.0,0.0,0.0,0.0,0.0,834.79
33824.4,40540.08,54.66,67.29,753.9,648.75,0.0,37331.96,0.0,8.61,0.0,375.98,0.0,417.07,417.5,723.75
13233.73,15321.65,16.19,675.3,471.32,726.9,0.0,14285.67,0.0,8.01,0.0,6676.13,0.0,7380.79,7494.97,812.68
37019.41,42139.63,61.4,222.78,563.02,771.78,0.0,46098.91,5183.88,8.68,0.0,1937.1,0.0,2288.92,2238.11,716.31
11841.04,12750.66,15.45,162.3,334.15,761.7,0.0,12477.0,0.0,8.09,0.0,0.0,0.0,0.0,0.0,843.04
6680.32,8122.31,9.59,223.98,221.4,732.98,0.0,7600.19,0.0,8.27,0.0,0.0,0.0,0.0,0.0,778.85
6945.13,8451.18,10.98,794.75,278.55,646.95,0.0,8619.87,0.0,8.54,0.0,4111.62,0.0,4233.04,4067.37,790.08
29613.9,33139.96,52.89,170.17,514.73,765.03,0.0,37852.08,2475.73,7.95,0.0,1438.42,0.0,1541.48,1642.09,757.32
2668.76,2900.46,2.72,558.41,51.09,700.0,0.0,3177.21,0.0,9.67,0.0,1.33,0.0,1.4,1.39,849.58
11856.11,13982.4,18.96,548.21,220.49,664.77,0.0,14453.07,0.0,8.44,0.0,4739.35,0.0,5140.81,4673.0,754.35
22901.5,27864.17,40.52,106.01,300.36,753.5,0.0,28112.01,0.0,8.41,0.0,432.51,0.0,410.64,469.81,832.98
7677.66,9257.78,12.1,310.73,239.06,639.85,0.0,9477.07,0.0,7.92,0.0,493.89,0.0,480.02,411.96,703.18
15183.32,17968.0,23.9,331.11,289.17,657.28,0.0,17761.14,0.0,8.92,0.0,3359.47,0.0,3777.57,3474.15,815.27
7811.05,8313.44,12.68,260.58,203.5,745.47,0.0,8329.0,0.0,9.46,0.0,251.85,0.0,234.01,227.29,735.54
3754.9,4388.42,4.8,549.6,118.83,664.77,0.0,4206.77,0.0,8.71,0.0,0.0,0.0,0.0,0.0,741.23
7378.5,8903.24,11.99,236.89,192.7,689.66,0.0,10102.07,0.0,8.46,0.0,72.01,0.0,80.17,74.46,774.92
10145.62,11017.87,13.74,165.7,142.92,694.44,0.0,12403.61,0.0,9.19,0.0,0.0,0.0,0.0,0.0,780.44
12698.95,14411.98,19.85,164.24,420.39,547.81,0.0,15133.37,0.0,9.02,0.0,80.86,0.0,82.52,93.06,960.53
3984.57,4511.39,4.83,529.37,93.9,580.78,0.0,4888.3,0.0,9.51,0.0,1.56,0.0,1.55,1.4,894.8
11334.43,12663.97,17.12,776.97,294.99,516.43,0.0,12031.03,0.0,8.73,0.0,5987.39,0.0,6267.94,6162.93,928.69
17914.95,20466.11,24.67,137.0,481.5,581.4,0.0,21763.51,0.0,8.86,0.0,0.0,0.0,0.0,0.0,1053.38
5966.99,7182.05,9.17,384.03,206.15,588.24,0.0,7116.9,0.0,8.41,0.0,336.49,0.0,371.73,387.13,993.62
4850.03,5082.18,5.61,639.82,130.81,556.68,0.0,5649.23,531.67,8.68,0.0,172.21,0.0,170.2,162.78,975.82
13890.19,15814.68,15.45,160.65,169.05,547.81,0.0,15773.27,0.0,8.29,0.0,94.86,0.0,101.16,87.26,1005.85
6608.84,9141.86,7.96,545.95,176.65,526.32,0.0,8484.42,2042.13,8.9,0.0,255.73,0.0,270.43,274.73,944.8
13350.6,15869.1,16.52,167.6,566.6,549.45,0.0,18078.73,0.0,8.42,0.0,1.61,0.0,1.35,1.6,968.11
4191.45,4631.04,4.88,1446.75,86.89,536.59,0.0,4762.34,0.0,9.61,0.0,3342.31,0.0,3411.42,3456.9,952.14
14209.1,18035.23,22.38,178.44,902.09,605.73,0.0,16654.18,0.0,9.59,0.0,291.34,0.0,284.57,278.87,932.22
3973.46,4098.22,3.62,920.19,167.63,611.11,0.0,4105.89,1219.17,8.15,0.0,129.55,0.0,149.89,151.52,1027.99
3881.13,5118.78,4.23,489.16,91.53,511.63,0.0,4602.68,0.0,8.74,0.0,0.0,0.0,0.0,0.0,991.61
6687.33,7324.06,9.63,323.45,130.06,507.85,0.0,7306.67,0.0,8.93,0.0,75.64,0.0,75.8,76.38,1026.91
4027.39,4809.98,2.56,494.57,204.73,589.5,0.0,4728.44,0.0,8.03,0.0,71.45,0.0,71.8,71.66,1050.0
16519.91,16777.26,21.47,169.94,264.45,525.31,0.0,19993.24,0.0,8.14,0.0,264.36,0.0,245.59,261.92,1048.88
18418.56,19044.59,23.66,203.44,280.08,534.5,0.0,21098.61,1520.83,8.25,0.0,48.0,0.0,44.56,47.9,1071.8
18548.2,20348.78,27.94,276.05,568.16,509.73,0.0,22436.62,2961.54,9.28,0.0,32.51,0.0,29.13,29.84,1067.14
3102.02,3632.72,2.77,669.74,76.11,513.54,0.0,3622.78,0.0,8.04,0.0,116.32,0.0,120.75,108.36,981.68
7679.23,9446.54,8.28,312.52,311.25,519.85,0.0,9384.49,156.18,9.26,0.0,173.7,0.0,186.84,196.49,1086.05
5604.36,6949.18,7.98,351.23,177.52,576.52,0.0,7425.03,0.0,9.58,0.0,39.93,0.0,44.06,36.68,994.62
7378.57,8418.17,8.63,246.22,227.38,515.95,0.0,9216.16,0.0,8.59,0.0,42.91,0.0,44.44,39.08,932.22
7678.29,9285.87,9.43,298.99,147.93,537.11,0.0,8922.06,0.0,9.14,0.0,144.14,0.0,123.28,145.72,1052.25
16742.49,21682.27,27.86,143.22,180.52,586.35,0.0,19688.46,0.0,9.41,0.0,275.72,0.0,290.39,268.52,975.82
10900.83,11616.37,15.91,227.84,145.76,582.01,0.0,12231.22,0.0,8.82,0.0,688.42,0.0,646.51,701.84,998.68
7312.12,9601.37,11.43,235.87,133.76,516.43,0.0,9642.78,0.0,8.45,0.0,63.71,0.0,72.54,71.92,1068.3
